plotID,datetime,SM_10,SM_20
HEG50,2013,36.20208,NA
HEG50,2014,36.27443,NA
HEG50,2015,31.56337,NA
HEG50,2016,32.53712,NA
HEG50,2017,40.11986,NA
HEG50,2018,NA,NA
HEG50,2019,29.25620,NA
HEG50,2020,NA,NA
SEG01,2008,NA,NA
SEG01,2009,45.57866,46.20716
SEG01,2010,34.26143,47.54355
SEG01,2011,NA,NA
SEG01,2012,NA,NA
SEG01,2013,NA,NA
SEG01,2014,NA,NA
SEG01,2015,42.35298,46.54959
SEG01,2016,41.00863,48.13786
SEG01,2017,45.55331,53.15200
SEG01,2018,42.13016,51.19790
SEG01,2019,42.32918,50.04988
SEG01,2020,NA,NA
SEG02,2008,NA,NA
SEG02,2009,45.94842,45.67688
SEG02,2010,45.70306,48.75734
SEG02,2011,36.94796,47.50490
SEG02,2012,NA,NA
SEG02,2013,46.72266,48.94778
SEG02,2014,42.95125,48.27309
SEG02,2015,NA,NA
SEG02,2016,40.85622,47.70411
SEG02,2017,51.26048,52.56096
SEG02,2018,36.08505,44.19635
SEG02,2019,NA,NA
SEG02,2020,NA,NA
SEG03,2008,NA,NA
SEG03,2009,39.16209,43.29351
SEG03,2010,NA,NA
SEG03,2011,NA,NA
SEG03,2012,NA,NA
SEG03,2013,NA,NA
SEG03,2014,NA,NA
SEG03,2015,NA,NA
SEG03,2016,33.97208,43.19133
SEG03,2017,51.95137,54.03856
SEG03,2018,NA,NA
SEG03,2019,28.34521,39.74011
SEG03,2020,NA,NA
SEG04,2008,NA,NA
SEG04,2009,NA,NA
SEG04,2010,20.77987,38.28650
SEG04,2011,NA,NA
SEG04,2012,NA,NA
SEG04,2013,46.50213,47.17902
SEG04,2014,42.09858,43.36642
SEG04,2015,33.27061,34.40644
SEG04,2016,21.65896,22.88776
SEG04,2017,30.77294,27.52596
SEG04,2018,27.90141,28.57497
SEG04,2019,23.17105,23.19196
SEG04,2020,NA,NA
SEG05,2008,NA,NA
SEG05,2009,34.77690,31.06939
SEG05,2010,NA,NA
SEG05,2011,NA,NA
SEG05,2012,34.23978,39.52705
SEG05,2013,39.86026,39.66153
SEG05,2014,38.25066,33.49087
SEG05,2015,NA,NA
SEG05,2016,33.15981,29.80970
SEG05,2017,44.08381,46.41032
SEG05,2018,33.09925,36.45396
SEG05,2019,25.75323,30.07668
SEG05,2020,NA,NA
SEG06,2008,NA,NA
SEG06,2009,NA,NA
SEG06,2010,NA,NA
SEG06,2011,NA,NA
SEG06,2012,NA,NA
SEG06,2013,NA,NA
SEG06,2014,NA,NA
SEG06,2015,44.21431,52.03997
SEG06,2016,39.86146,52.14309
SEG06,2017,42.97182,55.23639
SEG06,2018,24.93420,50.65563
SEG06,2019,NA,NA
SEG06,2020,NA,NA
SEG07,2008,NA,NA
SEG07,2009,NA,NA
SEG07,2010,NA,NA
SEG07,2011,36.54175,39.59808
SEG07,2012,NA,NA
SEG07,2013,34.94336,35.75699
SEG07,2014,33.03640,30.53233
SEG07,2015,29.82949,23.40517
SEG07,2016,29.19865,26.04417
SEG07,2017,34.96177,32.31028
SEG07,2018,29.24434,26.78057
SEG07,2019,26.16574,25.05955
SEG07,2020,NA,NA
SEG08,2008,NA,NA
SEG08,2009,30.11532,34.87278
SEG08,2010,NA,NA
SEG08,2011,NA,NA
SEG08,2012,NA,NA
SEG08,2013,NA,NA
SEG08,2014,36.28582,40.02054
SEG08,2015,36.05371,40.20876
SEG08,2016,28.38270,37.66209
SEG08,2017,33.50631,45.85007
SEG08,2018,27.88003,35.43732
SEG08,2019,26.62681,31.02646
SEG08,2020,NA,NA
SEG09,2008,NA,NA
SEG09,2009,48.08244,49.10590
SEG09,2010,NA,NA
SEG09,2011,NA,NA
SEG09,2012,NA,NA
SEG09,2013,54.72791,55.98680
SEG09,2014,NA,NA
SEG09,2015,53.36952,54.08832
SEG09,2016,NA,NA
SEG09,2017,56.66089,57.04882
SEG09,2018,NA,NA
SEG09,2019,38.53037,41.75551
SEG09,2020,NA,NA
SEG10,2008,NA,NA
SEG10,2009,NA,NA
SEG10,2010,NA,NA
SEG10,2011,NA,NA
SEG10,2012,51.36525,NA
SEG10,2013,55.10954,NA
SEG10,2014,50.73304,NA
SEG10,2015,46.44522,NA
SEG10,2016,36.59027,NA
SEG10,2017,45.29689,NA
SEG10,2018,NA,NA
SEG10,2019,NA,NA
SEG10,2020,NA,NA
SEG11,2008,NA,NA
SEG11,2009,38.46361,NA
SEG11,2010,49.39938,NA
SEG11,2011,NA,NA
SEG11,2012,NA,NA
SEG11,2013,49.10392,NA
SEG11,2014,45.89786,NA
SEG11,2015,39.44352,NA
SEG11,2016,27.90104,NA
SEG11,2017,38.94091,NA
SEG11,2018,30.89426,NA
SEG11,2019,21.57722,NA
SEG11,2020,NA,NA
SEG12,2008,NA,NA
SEG12,2009,46.96875,NA
SEG12,2010,50.57232,NA
SEG12,2011,NA,NA
SEG12,2012,NA,NA
SEG12,2013,NA,NA
SEG12,2014,44.09340,NA
SEG12,2015,41.13953,NA
SEG12,2016,39.92180,NA
SEG12,2017,53.16982,NA
SEG12,2018,35.68159,NA
SEG12,2019,34.85533,NA
SEG12,2020,NA,NA
SEG13,2008,NA,NA
SEG13,2009,19.11299,NA
SEG13,2010,NA,NA
SEG13,2011,24.57899,NA
SEG13,2012,NA,NA
SEG13,2013,25.20667,NA
SEG13,2014,19.24779,NA
SEG13,2015,19.46363,NA
SEG13,2016,21.58713,NA
SEG13,2017,28.28814,NA
SEG13,2018,21.30275,NA
SEG13,2019,18.90485,NA
SEG13,2020,NA,NA
SEG14,2008,NA,NA
SEG14,2009,NA,NA
SEG14,2010,NA,NA
SEG14,2011,48.00760,NA
SEG14,2012,39.49173,NA
SEG14,2013,51.60314,NA
SEG14,2014,50.58444,NA
SEG14,2015,NA,NA
SEG14,2016,44.93006,NA
SEG14,2017,53.22423,NA
SEG14,2018,36.11380,NA
SEG14,2019,39.27764,NA
SEG14,2020,NA,NA
SEG15,2008,NA,NA
SEG15,2009,NA,NA
SEG15,2010,53.07885,NA
SEG15,2011,NA,NA
SEG15,2012,46.89595,NA
SEG15,2013,50.56445,NA
SEG15,2014,51.61801,NA
SEG15,2015,47.09613,NA
SEG15,2016,44.74301,NA
SEG15,2017,NA,NA
SEG15,2018,NA,NA
SEG15,2019,NA,NA
SEG15,2020,NA,NA
SEG16,2008,NA,NA
SEG16,2009,NA,NA
SEG16,2010,NA,NA
SEG16,2011,NA,NA
SEG16,2012,NA,NA
SEG16,2013,52.12008,NA
SEG16,2014,47.70758,NA
SEG16,2015,38.09092,NA
SEG16,2016,29.68511,NA
SEG16,2017,44.01263,NA
SEG16,2018,35.92218,NA
SEG16,2019,NA,NA
SEG16,2020,NA,NA
SEG17,2008,NA,NA
SEG17,2009,NA,NA
SEG17,2010,NA,NA
SEG17,2011,59.62683,NA
SEG17,2012,53.92303,NA
SEG17,2013,58.99942,NA
SEG17,2014,55.90359,NA
SEG17,2015,52.92942,NA
SEG17,2016,37.62021,NA
SEG17,2017,NA,NA
SEG17,2018,NA,NA
SEG17,2019,NA,NA
SEG18,2008,NA,NA
SEG18,2009,NA,NA
SEG18,2010,NA,NA
SEG18,2011,NA,NA
SEG18,2012,NA,NA
SEG18,2013,27.50047,NA
SEG18,2014,23.77128,NA
SEG18,2015,22.96977,NA
SEG18,2016,NA,NA
SEG18,2017,29.17553,NA
SEG18,2018,NA,NA
SEG18,2019,NA,NA
SEG19,2008,NA,NA
SEG19,2009,39.13543,NA
SEG19,2010,NA,NA
SEG19,2011,NA,NA
SEG19,2012,NA,NA
SEG19,2013,35.91350,NA
SEG19,2014,33.15652,NA
SEG19,2015,31.82542,NA
SEG19,2016,NA,NA
SEG19,2017,46.11692,NA
SEG19,2018,NA,NA
SEG19,2019,NA,NA
SEG19,2020,NA,NA
SEG20,2008,NA,NA
SEG20,2009,NA,NA
SEG20,2010,NA,NA
SEG20,2011,NA,NA
SEG20,2012,NA,NA
SEG20,2013,NA,NA
SEG20,2014,NA,NA
SEG20,2015,25.08220,NA
SEG20,2016,21.52322,NA
SEG20,2017,26.20671,NA
SEG20,2018,NA,NA
SEG20,2019,NA,NA
SEG20,2020,NA,NA
SEG21,2008,NA,NA
SEG21,2009,NA,NA
SEG21,2010,NA,NA
SEG21,2011,26.72025,NA
SEG21,2012,NA,NA
SEG21,2013,30.81088,NA
SEG21,2014,23.76805,NA
SEG21,2015,20.83885,NA
SEG21,2016,15.56295,NA
SEG21,2017,26.62036,NA
SEG21,2018,NA,NA
SEG21,2019,NA,NA
SEG21,2020,NA,NA
SEG22,2008,NA,NA
SEG22,2009,NA,NA
SEG22,2010,NA,NA
SEG22,2011,36.73973,NA
SEG22,2012,NA,NA
SEG22,2013,35.78526,NA
SEG22,2014,38.16552,NA
SEG22,2015,34.17785,NA
SEG22,2016,30.52981,NA
SEG22,2017,42.03676,NA
SEG22,2018,28.24355,NA
SEG22,2019,27.24786,NA
SEG22,2020,NA,NA
SEG23,2008,NA,NA
SEG23,2009,30.65205,NA
SEG23,2010,47.71258,NA
SEG23,2011,NA,NA
SEG23,2012,33.08429,NA
SEG23,2013,36.43586,NA
SEG23,2014,26.83019,NA
SEG23,2015,NA,NA
SEG23,2016,NA,NA
SEG23,2017,40.98611,NA
SEG23,2018,NA,NA
SEG23,2019,NA,NA
SEG24,2008,NA,NA
SEG24,2009,51.57378,NA
SEG24,2010,NA,NA
SEG24,2011,NA,NA
SEG24,2012,NA,NA
SEG24,2013,52.17308,NA
SEG24,2014,50.57192,NA
SEG24,2015,51.30632,NA
SEG24,2016,52.21104,NA
SEG24,2017,55.38275,NA
SEG24,2018,NA,NA
SEG24,2019,NA,NA
SEG24,2020,NA,NA
SEG25,2008,NA,NA
SEG25,2009,39.18509,NA
SEG25,2010,NA,NA
SEG25,2011,NA,NA
SEG25,2012,NA,NA
SEG25,2013,53.53482,NA
SEG25,2014,54.11028,NA
SEG25,2015,47.17288,NA
SEG25,2016,45.48236,NA
SEG25,2017,51.11847,NA
SEG25,2018,NA,NA
SEG25,2019,NA,NA
SEG26,2008,NA,NA
SEG26,2009,NA,NA
SEG26,2010,50.24368,NA
SEG26,2011,NA,NA
SEG26,2012,40.69939,NA
SEG26,2013,46.83881,NA
SEG26,2014,42.06128,NA
SEG26,2015,43.08260,NA
SEG26,2016,41.88031,NA
SEG26,2017,45.03656,NA
SEG26,2018,33.08807,NA
SEG26,2019,29.10383,NA
SEG26,2020,NA,NA
SEG27,2008,NA,NA
SEG27,2009,39.02047,NA
SEG27,2010,NA,NA
SEG27,2011,NA,NA
SEG27,2012,NA,NA
SEG27,2013,NA,NA
SEG27,2014,49.03621,NA
SEG27,2015,NA,NA
SEG27,2016,26.86720,NA
SEG27,2017,33.06937,NA
SEG27,2018,22.57133,NA
SEG27,2019,NA,NA
SEG27,2020,NA,NA
SEG28,2008,NA,NA
SEG28,2009,NA,NA
SEG28,2010,53.62646,NA
SEG28,2011,49.10073,NA
SEG28,2012,49.90664,NA
SEG28,2013,52.41442,NA
SEG28,2014,54.53187,NA
SEG28,2015,52.47739,NA
SEG28,2016,48.33393,NA
SEG28,2017,54.37167,NA
SEG28,2018,37.42625,NA
SEG28,2019,32.08589,NA
SEG28,2020,NA,NA
SEG29,2008,NA,NA
SEG29,2009,NA,NA
SEG29,2010,NA,NA
SEG29,2011,NA,NA
SEG29,2012,42.93939,NA
SEG29,2013,53.52095,NA
SEG29,2014,52.63297,NA
SEG29,2015,NA,NA
SEG29,2016,50.51468,NA
SEG29,2017,54.49465,NA
SEG29,2018,39.62415,NA
SEG29,2019,28.57453,NA
SEG29,2020,NA,NA
SEG30,2008,NA,NA
SEG30,2009,NA,NA
SEG30,2010,30.04125,NA
SEG30,2011,NA,NA
SEG30,2012,NA,NA
SEG30,2013,27.36923,NA
SEG30,2014,NA,NA
SEG30,2015,22.04478,NA
SEG30,2016,22.40145,NA
SEG30,2017,30.53468,NA
SEG30,2018,21.10129,NA
SEG30,2019,NA,NA
SEG30,2020,NA,NA
SEG31,2008,NA,NA
SEG31,2009,23.68486,NA
SEG31,2010,29.17282,NA
SEG31,2011,NA,NA
SEG31,2012,NA,NA
SEG31,2013,31.11143,NA
SEG31,2014,28.77884,NA
SEG31,2015,27.79044,NA
SEG31,2016,NA,NA
SEG31,2017,31.71918,NA
SEG31,2018,23.72275,NA
SEG31,2019,25.81934,NA
SEG31,2020,NA,NA
SEG32,2008,NA,NA
SEG32,2009,18.61935,NA
SEG32,2010,NA,NA
SEG32,2011,NA,NA
SEG32,2012,18.86308,NA
SEG32,2013,NA,NA
SEG32,2014,NA,NA
SEG32,2015,NA,NA
SEG32,2016,15.87296,NA
SEG32,2017,19.70876,NA
SEG32,2018,NA,NA
SEG32,2019,16.72178,NA
SEG32,2020,NA,NA
SEG33,2008,NA,NA
SEG33,2009,23.40439,NA
SEG33,2010,NA,NA
SEG33,2011,23.89860,NA
SEG33,2012,NA,NA
SEG33,2013,27.04707,NA
SEG33,2014,28.24992,NA
SEG33,2015,27.58816,NA
SEG33,2016,26.72095,NA
SEG33,2017,33.77067,NA
SEG33,2018,27.12557,NA
SEG33,2019,29.48178,NA
SEG33,2020,NA,NA
SEG34,2008,NA,NA
SEG34,2009,9.82572,NA
SEG34,2010,11.23396,NA
SEG34,2011,NA,NA
SEG34,2012,NA,NA
SEG34,2013,32.37683,NA
SEG34,2014,31.70870,NA
SEG34,2015,31.35517,NA
SEG34,2016,29.45729,NA
SEG34,2017,NA,NA
SEG34,2018,NA,NA
SEG34,2019,NA,NA
SEG34,2020,NA,NA
SEG35,2008,NA,NA
SEG35,2009,22.83517,NA
SEG35,2010,NA,NA
SEG35,2011,NA,NA
SEG35,2012,NA,NA
SEG35,2013,NA,NA
SEG35,2014,27.98783,NA
SEG35,2015,27.92080,NA
SEG35,2016,26.00982,NA
SEG35,2017,NA,NA
SEG35,2018,NA,NA
SEG35,2019,NA,NA
SEG35,2020,NA,NA
SEG36,2008,NA,NA
SEG36,2009,21.12190,NA
SEG36,2010,29.26205,NA
SEG36,2011,NA,NA
SEG36,2012,NA,NA
SEG36,2013,30.79116,NA
SEG36,2014,25.71795,NA
SEG36,2015,25.24263,NA
SEG36,2016,NA,NA
SEG36,2017,33.33265,NA
SEG36,2018,22.85773,NA
SEG36,2019,23.37276,NA
SEG36,2020,NA,NA
SEG37,2008,NA,NA
SEG37,2009,13.15470,NA
SEG37,2010,NA,NA
SEG37,2011,16.17070,NA
SEG37,2012,17.03275,NA
SEG37,2013,16.83831,NA
SEG37,2014,14.38541,NA
SEG37,2015,14.35677,NA
SEG37,2016,13.00082,NA
SEG37,2017,16.68105,NA
SEG37,2018,NA,NA
SEG37,2019,NA,NA
SEG37,2020,NA,NA
SEG38,2008,NA,NA
SEG38,2009,NA,NA
SEG38,2010,14.69194,NA
SEG38,2011,15.99610,NA
SEG38,2012,NA,NA
SEG38,2013,15.29283,NA
SEG38,2014,15.18295,NA
SEG38,2015,13.47237,NA
SEG38,2016,11.37281,NA
SEG38,2017,15.90984,NA
SEG38,2018,NA,NA
SEG38,2019,12.51463,NA
SEG38,2020,NA,NA
SEG39,2008,NA,NA
SEG39,2009,23.55633,NA
SEG39,2010,26.81091,NA
SEG39,2011,24.94724,NA
SEG39,2012,NA,NA
SEG39,2013,29.62803,NA
SEG39,2014,27.85725,NA
SEG39,2015,28.38506,NA
SEG39,2016,25.72488,NA
SEG39,2017,31.64973,NA
SEG39,2018,23.80733,NA
SEG39,2019,NA,NA
SEG40,2008,NA,NA
SEG40,2009,NA,NA
SEG40,2010,NA,NA
SEG40,2011,NA,NA
SEG40,2012,NA,NA
SEG40,2013,25.02157,NA
SEG40,2014,21.63349,NA
SEG40,2015,21.13273,NA
SEG40,2016,19.36005,NA
SEG40,2017,23.87787,NA
SEG40,2018,20.16757,NA
SEG40,2019,21.98552,NA
SEG40,2020,NA,NA
SEG41,2008,NA,NA
SEG41,2009,19.56832,NA
SEG41,2010,NA,NA
SEG41,2011,NA,NA
SEG41,2012,20.51719,NA
SEG41,2013,20.63054,NA
SEG41,2014,18.68624,NA
SEG41,2015,19.04694,NA
SEG41,2016,19.09008,NA
SEG41,2017,22.70518,NA
SEG41,2018,16.28290,NA
SEG41,2019,NA,NA
SEG41,2020,NA,NA
SEG42,2008,NA,NA
SEG42,2009,NA,NA
SEG42,2010,NA,NA
SEG42,2011,22.02773,NA
SEG42,2012,NA,NA
SEG42,2013,20.54515,NA
SEG42,2014,18.24624,NA
SEG42,2015,20.56676,NA
SEG42,2016,18.94538,NA
SEG42,2017,21.36188,NA
SEG42,2018,18.00517,NA
SEG42,2019,19.83417,NA
SEG42,2020,NA,NA
SEG43,2008,NA,NA
SEG43,2009,NA,NA
SEG43,2010,NA,NA
SEG43,2011,NA,NA
SEG43,2012,NA,NA
SEG43,2013,NA,NA
SEG43,2014,NA,NA
SEG43,2015,NA,NA
SEG43,2016,23.66168,NA
SEG43,2017,NA,NA
SEG43,2018,NA,NA
SEG43,2019,22.46729,NA
SEG43,2020,NA,NA
SEG44,2008,NA,NA
SEG44,2009,NA,NA
SEG44,2010,NA,NA
SEG44,2011,23.25797,NA
SEG44,2012,NA,NA
SEG44,2013,NA,NA
SEG44,2014,NA,NA
SEG44,2015,NA,NA
SEG44,2016,21.46583,NA
SEG44,2017,NA,NA
SEG44,2018,20.64227,NA
SEG44,2019,NA,NA
SEG44,2020,NA,NA
SEG45,2008,NA,NA
SEG45,2009,NA,NA
SEG45,2010,NA,NA
SEG45,2011,NA,NA
SEG45,2012,19.09781,NA
SEG45,2013,19.19592,NA
SEG45,2014,17.64425,NA
SEG45,2015,NA,NA
SEG45,2016,16.35404,NA
SEG45,2017,22.43533,NA
SEG45,2018,15.26008,NA
SEG45,2019,NA,NA
SEG45,2020,NA,NA
SEG46,2008,NA,NA
SEG46,2009,NA,NA
SEG46,2010,NA,NA
SEG46,2011,NA,NA
SEG46,2012,NA,NA
SEG46,2013,NA,NA
SEG46,2014,NA,NA
SEG46,2015,NA,NA
SEG46,2016,NA,NA
SEG46,2017,NA,NA
SEG46,2018,NA,NA
SEG46,2019,NA,NA
SEG46,2020,NA,NA
SEG46,2021,NA,NA
SEG46,2022,NA,NA
SEG46,2023,NA,NA
SEG46,2024,NA,NA
SEG46,2025,NA,NA
SEG46,2026,NA,NA
SEG46,2027,NA,NA
SEG46,2028,NA,NA
SEG46,2029,NA,NA
SEG46,2030,NA,NA
SEG46,2031,NA,NA
SEG46,2032,NA,NA
SEG46,2033,NA,NA
SEG46,2034,NA,NA
SEG46,2035,NA,NA
SEG46,2036,NA,NA
SEG46,2037,NA,NA
SEG46,2038,NA,NA
SEG46,2039,NA,NA
SEG46,2040,NA,NA
SEG46,2041,NA,NA
SEG46,2042,NA,NA
SEG46,2043,NA,NA
SEG46,2044,NA,NA
SEG46,2045,NA,NA
SEG46,2046,NA,NA
SEG46,2047,NA,NA
SEG46,2048,NA,NA
SEG46,2049,NA,NA
SEG46,2050,NA,NA
SEG46,2051,NA,NA
SEG46,2052,NA,NA
SEG46,2053,NA,NA
SEG46,2054,NA,NA
SEG46,2055,NA,NA
SEG46,2056,NA,NA
SEG46,2057,NA,NA
SEG46,2058,NA,NA
SEG46,2059,NA,NA
SEG46,2060,NA,NA
SEG46,2061,NA,NA
SEG46,2062,NA,NA
SEG46,2063,NA,NA
SEG46,2064,NA,NA
SEG46,2065,NA,NA
SEG46,2066,NA,NA
SEG46,2067,NA,NA
SEG46,2068,NA,NA
SEG46,2069,NA,NA
SEG46,2070,NA,NA
SEG46,2071,NA,NA
SEG46,2072,NA,NA
SEG46,2073,NA,NA
SEG46,2074,NA,NA
SEG46,2075,NA,NA
SEG46,2076,NA,NA
SEG46,2077,NA,NA
SEG46,2078,NA,NA
SEG46,2079,NA,NA
SEG46,2080,NA,NA
SEG46,2081,NA,NA
SEG46,2082,NA,NA
SEG46,2083,NA,NA
SEG46,2084,NA,NA
SEG46,2085,NA,NA
SEG46,2086,NA,NA
SEG46,2087,NA,NA
SEG46,2088,NA,NA
SEG46,2089,NA,NA
SEG46,2090,NA,NA
SEG46,2091,NA,NA
SEG46,2092,NA,NA
SEG46,2093,NA,NA
SEG46,2094,NA,NA
SEG46,2095,NA,NA
SEG46,2096,NA,NA
SEG46,2097,NA,NA
SEG46,2098,NA,NA
SEG46,2099,NA,NA
SEG46,2100,NA,NA
SEG46,2101,NA,NA
SEG46,2102,NA,NA
SEG46,2103,NA,NA
SEG46,2104,NA,NA
SEG46,2105,NA,NA
SEG46,2106,NA,NA
SEG46,2107,NA,NA
SEG46,2108,NA,NA
SEG46,2109,NA,NA
SEG46,2110,NA,NA
SEG46,2111,NA,NA
SEG46,2112,NA,NA
SEG46,2113,NA,NA
SEG46,2114,NA,NA
SEG46,2115,NA,NA
SEG46,2116,NA,NA
SEG46,2117,NA,NA
SEG46,2118,NA,NA
SEG46,2119,NA,NA
SEG46,2120,NA,NA
SEG46,2121,NA,NA
SEG46,2122,NA,NA
SEG46,2123,NA,NA
SEG46,2124,NA,NA
SEG46,2125,NA,NA
SEG46,2126,NA,NA
SEG46,2127,NA,NA
SEG46,2128,NA,NA
SEG46,2129,NA,NA
SEG46,2130,NA,NA
SEG46,2131,NA,NA
SEG46,2132,NA,NA
SEG46,2133,NA,NA
SEG46,2134,NA,NA
SEG46,2135,NA,NA
SEG46,2136,NA,NA
SEG46,2137,NA,NA
SEG46,2138,NA,NA
SEG46,2139,NA,NA
SEG46,2140,NA,NA
SEG46,2141,NA,NA
SEG46,2142,NA,NA
SEG46,2143,NA,NA
SEG46,2144,NA,NA
SEG46,2145,NA,NA
SEG46,2146,NA,NA
SEG46,2147,NA,NA
SEG46,2148,NA,NA
SEG46,2149,NA,NA
SEG46,2150,NA,NA
SEG46,2151,NA,NA
SEG46,2152,NA,NA
SEG46,2153,NA,NA
SEG46,2154,NA,NA
SEG46,2155,NA,NA
SEG46,2156,NA,NA
SEG46,2157,NA,NA
SEG46,2158,NA,NA
SEG46,2159,NA,NA
SEG46,2160,NA,NA
SEG46,2161,NA,NA
SEG46,2162,NA,NA
SEG46,2163,NA,NA
SEG46,2164,NA,NA
SEG46,2165,NA,NA
SEG46,2166,NA,NA
SEG46,2167,NA,NA
SEG46,2168,NA,NA
SEG46,2169,NA,NA
SEG46,2170,NA,NA
SEG46,2171,NA,NA
SEG46,2172,NA,NA
SEG46,2173,NA,NA
SEG46,2174,NA,NA
SEG46,2175,NA,NA
SEG46,2176,NA,NA
SEG46,2177,NA,NA
SEG46,2178,NA,NA
SEG46,2179,NA,NA
SEG46,2180,NA,NA
SEG46,2181,NA,NA
SEG46,2182,NA,NA
SEG46,2183,NA,NA
SEG46,2184,NA,NA
SEG46,2185,NA,NA
SEG46,2186,NA,NA
SEG46,2187,NA,NA
SEG46,2188,NA,NA
SEG46,2189,NA,NA
SEG46,2190,NA,NA
SEG46,2191,NA,NA
SEG46,2192,NA,NA
SEG46,2193,NA,NA
SEG46,2194,NA,NA
SEG46,2195,NA,NA
SEG46,2196,NA,NA
SEG46,2197,NA,NA
SEG46,2198,NA,NA
SEG46,2199,NA,NA
SEG46,2200,NA,NA
SEG46,2201,NA,NA
SEG46,2202,NA,NA
SEG46,2203,NA,NA
SEG46,2204,NA,NA
SEG46,2205,NA,NA
SEG46,2206,NA,NA
SEG46,2207,NA,NA
SEG46,2208,NA,NA
SEG46,2209,NA,NA
SEG46,2210,NA,NA
SEG46,2211,NA,NA
SEG46,2212,NA,NA
SEG46,2213,NA,NA
SEG46,2214,NA,NA
SEG46,2215,NA,NA
SEG46,2216,NA,NA
SEG46,2217,NA,NA
SEG46,2218,NA,NA
SEG46,2219,NA,NA
SEG46,2220,NA,NA
SEG46,2221,NA,NA
SEG46,2222,NA,NA
SEG46,2223,NA,NA
SEG46,2224,NA,NA
SEG46,2225,NA,NA
SEG46,2226,NA,NA
SEG46,2227,NA,NA
SEG46,2228,NA,NA
SEG46,2229,NA,NA
SEG46,2230,NA,NA
SEG46,2231,NA,NA
SEG46,2232,NA,NA
SEG46,2233,NA,NA
SEG46,2234,NA,NA
SEG46,2235,NA,NA
SEG46,2236,NA,NA
SEG46,2237,NA,NA
SEG46,2238,NA,NA
SEG46,2239,NA,NA
SEG46,2240,NA,NA
SEG46,2241,NA,NA
SEG46,2242,NA,NA
SEG46,2243,NA,NA
SEG46,2244,NA,NA
SEG46,2245,NA,NA
SEG46,2246,NA,NA
SEG46,2247,NA,NA
SEG46,2248,NA,NA
SEG46,2249,NA,NA
SEG46,2250,NA,NA
SEG46,2251,NA,NA
SEG46,2252,NA,NA
SEG46,2253,NA,NA
SEG46,2254,NA,NA
SEG46,2255,NA,NA
SEG46,2256,NA,NA
SEG46,2257,NA,NA
SEG46,2258,NA,NA
SEG46,2259,NA,NA
SEG46,2260,NA,NA
SEG46,2261,NA,NA
SEG46,2262,NA,NA
SEG46,2263,NA,NA
SEG46,2264,NA,NA
SEG46,2265,NA,NA
SEG46,2266,NA,NA
SEG46,2267,NA,NA
SEG46,2268,NA,NA
SEG46,2269,NA,NA
SEG46,2270,NA,NA
SEG46,2271,NA,NA
SEG46,2272,NA,NA
SEG46,2273,NA,NA
SEG46,2274,NA,NA
SEG46,2275,NA,NA
SEG46,2276,NA,NA
SEG46,2277,NA,NA
SEG46,2278,NA,NA
SEG46,2279,NA,NA
SEG46,2280,NA,NA
SEG46,2281,NA,NA
SEG46,2282,NA,NA
SEG46,2283,NA,NA
SEG46,2284,NA,NA
SEG46,2285,NA,NA
SEG46,2286,NA,NA
SEG46,2287,NA,NA
SEG46,2288,NA,NA
SEG46,2289,NA,NA
SEG46,2290,NA,NA
SEG46,2291,NA,NA
SEG46,2292,NA,NA
SEG46,2293,NA,NA
SEG46,2294,NA,NA
SEG46,2295,NA,NA
SEG46,2296,NA,NA
SEG46,2297,NA,NA
SEG46,2298,NA,NA
SEG46,2299,NA,NA
SEG46,2300,NA,NA
SEG46,2301,NA,NA
SEG46,2302,NA,NA
SEG46,2303,NA,NA
SEG46,2304,NA,NA
SEG46,2305,NA,NA
SEG46,2306,NA,NA
SEG46,2307,NA,NA
SEG46,2308,NA,NA
SEG46,2309,NA,NA
SEG46,2310,NA,NA
SEG46,2311,NA,NA
SEG46,2312,NA,NA
SEG46,2313,NA,NA
SEG46,2314,NA,NA
SEG46,2315,NA,NA
SEG46,2316,NA,NA
SEG46,2317,NA,NA
SEG46,2318,NA,NA
SEG46,2319,NA,NA
SEG46,2320,NA,NA
SEG46,2321,NA,NA
SEG46,2322,NA,NA
SEG46,2323,NA,NA
SEG46,2324,NA,NA
SEG46,2325,NA,NA
SEG46,2326,NA,NA
SEG46,2327,NA,NA
SEG46,2328,NA,NA
SEG46,2329,NA,NA
SEG46,2330,NA,NA
SEG46,2331,NA,NA
SEG46,2332,NA,NA
SEG46,2333,NA,NA
SEG46,2334,NA,NA
SEG46,2335,NA,NA
SEG46,2336,NA,NA
SEG46,2337,NA,NA
SEG46,2338,NA,NA
SEG46,2339,NA,NA
SEG46,2340,NA,NA
SEG46,2341,NA,NA
SEG46,2342,NA,NA
SEG46,2343,NA,NA
SEG46,2344,NA,NA
SEG46,2345,NA,NA
SEG46,2346,NA,NA
SEG46,2347,NA,NA
SEG46,2348,NA,NA
SEG46,2349,NA,NA
SEG46,2350,NA,NA
SEG46,2351,NA,NA
SEG46,2352,NA,NA
SEG46,2353,NA,NA
SEG46,2354,NA,NA
SEG46,2355,NA,NA
SEG46,2356,NA,NA
SEG46,2357,NA,NA
SEG46,2358,NA,NA
SEG46,2359,NA,NA
SEG46,2360,NA,NA
SEG46,2361,NA,NA
SEG46,2362,NA,NA
SEG46,2363,NA,NA
SEG46,2364,NA,NA
SEG46,2365,NA,NA
SEG46,2366,NA,NA
